D S y SPP
7.0 0.4037940 1 BF
10.0 0.4037940 1 BS
15.0 0.4037940 1 BS
8.0 0.4047680 0 BF
25.0 0.4047680 1 PB
7.0 0.4048330 0 BF
15.0 0.4048330 1 BS
5.0 0.4048330 0 BS
7.0 0.4048330 0 BS
8.0 0.4048330 0 BS
8.0 0.4048330 0 BS
7.0 0.4048330 0 BS
15.0 0.4049330 0 A
11.0 0.4049330 0 BF
12.0 0.4049330 0 PB
10.0 0.4049330 0 PB
10.0 0.4049330 0 PB
8.0 0.4049330 0 PB
5.0 0.4049330 1 PB
14.5 0.4057130 1 BS
13.0 0.4057130 0 C
10.5 0.4057130 0 PB
9.5 0.4057130 0 PB
30.0 0.4059540 1 A
24.0 0.4059540 1 A
28.0 0.4059540 1 BS
16.0 0.4059540 1 BS
21.0 0.4059540 0 C
8.0 0.4065810 1 BF
9.0 0.4065810 0 BS
30.0 0.4065810 0 JP
28.0 0.4065810 0 JP
9.0 0.4065810 0 PB
5.0 0.4065810 0 RM
12.0 0.4066130 1 BF
8.0 0.4066130 0 BF
21.0 0.4066130 1 BS
15.0 0.4066130 1 BS
16.0 0.4067810 1 A
15.0 0.4067810 1 BF
6.0 0.4067810 1 BF
10.0 0.4067810 1 BF
8.0 0.4067810 1 BF
10.0 0.4067810 1 BF
26.0 0.4080820 1 A
24.0 0.4080820 1 A
22.0 0.4080820 1 A
26.0 0.4080820 1 A
24.0 0.4087650 1 JP
23.5 0.4087650 1 JP
17.0 0.4087650 0 PB
14.5 0.4087650 0 PB
21.0 0.4093360 1 BS
10.0 0.4093360 1 BS
14.0 0.4093360 1 BS
15.0 0.4093360 1 BS
15.0 0.4093360 0 C
14.5 0.4093360 0 C
39.5 0.4093360 1 RP
34.5 0.4093360 1 RP
13.0 0.4098260 1 BS
17.0 0.4098260 1 BS
36.0 0.4098260 1 JP
27.0 0.4098260 1 JP
32.0 0.4098260 1 JP
8.0 0.4163450 0 BF
12.0 0.4163450 0 BS
24.0 0.4163450 1 JP
16.0 0.4163450 1 JP
13.0 0.4163450 1 JP
12.0 0.4163450 0 JP
17.0 0.4163450 0 JP
14.0 0.4163450 1 JP
17.0 0.4163450 1 JP
17.0 0.4163450 0 JP
12.0 0.4176900 1 BS
12.0 0.4176900 1 BS
20.0 0.4176900 1 JP
25.0 0.4176900 1 JP
7.0 0.4205980 0 BF
7.0 0.4205980 0 BF
17.0 0.4205980 0 BS
24.0 0.4235240 1 BS
9.0 0.4238810 0 BS
14.0 0.4238810 0 JP
17.0 0.4239000 1 BS
21.0 0.4239000 1 BS
17.0 0.4239000 1 BS
22.0 0.4239000 0 BS
20.5 0.4239000 0 PB
27.0 0.4239000 0 PB
8.0 0.4254590 0 BF
8.0 0.4254590 0 BS
10.0 0.4256690 1 BF
17.0 0.4256690 1 BS
33.0 0.4256690 1 JP
20.0 0.4258800 1 BS
27.0 0.4258800 1 JP
13.0 0.4258800 1 JP
7.0 0.4291140 0 BF
22.0 0.4291140 0 PB
11.5 0.4293050 1 BF
13.5 0.4293050 1 BF
37.5 0.4293050 1 JP
44.0 0.4293050 1 JP
39.0 0.4293050 1 JP
15.5 0.4293050 0 PB
13.0 0.4313860 0 BS
12.0 0.4313860 1 BS
10.0 0.4313860 0 C
17.0 0.4313860 0 C
8.0 0.4313860 0 C
10.0 0.4313860 0 C
9.0 0.4313860 0 C
8.0 0.4313860 0 C
7.0 0.4313860 0 PB
9.0 0.4314160 1 BS
9.0 0.4314160 0 BS
16.0 0.4314160 1 BS
5.0 0.4314160 0 C
7.0 0.4314160 0 C
11.0 0.4314160 0 C
12.0 0.4314160 0 C
13.0 0.4314160 0 C
9.0 0.4314160 0 C
8.0 0.4314160 0 C
15.0 0.4349760 1 BF
14.0 0.4352120 1 BA
10.0 0.4352120 0 BF
7.0 0.4352120 0 BF
8.0 0.4352120 0 BF
20.0 0.4352120 1 BS
8.0 0.4352120 0 PB
13.0 0.4352120 0 PB
6.0 0.4352120 0 RM
12.0 0.4374520 1 BS
10.0 0.4374520 1 BS
15.0 0.4374520 1 BS
10.0 0.4374520 0 BS
7.0 0.4374520 0 BS
6.0 0.4374520 0 BS
18.0 0.4374520 1 BS
32.0 0.4374520 1 JP
16.0 0.4380730 1 BS
17.0 0.4380730 1 BS
6.0 0.4380730 0 PB
6.0 0.4380730 0 PB
14.0 0.4380730 1 PB
20.0 0.4380730 1 PB
14.0 0.4380730 0 PB
22.0 0.4380730 1 PB
12.0 0.4380730 1 PB
5.0 0.4393440 0 PB
26.0 0.4413330 1 A
14.0 0.4416350 0 BF
13.0 0.4416350 1 BS
20.0 0.4416350 1 BS
15.0 0.4416350 1 BS
6.0 0.4416350 0 BS
22.0 0.4416350 0 C
23.0 0.4416350 1 JP
32.0 0.4416350 0 JP
15.0 0.4416350 1 JP
27.0 0.4416350 1 JP
8.0 0.4416350 0 PB
9.0 0.4416350 1 PB
8.0 0.4435070 0 BS
8.0 0.4435070 1 BS
11.0 0.4435070 1 BS
11.0 0.4435070 0 C
9.0 0.4435070 0 C
9.0 0.4435070 0 C
8.0 0.4435070 0 C
17.0 0.4435070 1 C
10.0 0.4435070 0 C
12.0 0.4435070 0 C
11.0 0.4435070 0 PB
26.0 0.4439800 1 A
24.0 0.4439800 1 A
19.0 0.4439800 1 A
8.0 0.4439800 0 BF
11.0 0.4439800 1 BS
14.0 0.4447470 1 BS
12.0 0.4447470 1 BS
16.0 0.4447470 0 PB
10.0 0.4447470 0 PB
7.0 0.4454530 0 BS
11.0 0.4454530 0 C
29.0 0.4454530 0 C
20.0 0.4454530 0 C
11.0 0.4454530 0 C
16.0 0.4454530 0 C
12.0 0.4454530 0 C
16.0 0.4459930 0 BS
16.0 0.4459930 1 JP
29.0 0.4459930 0 PB
11.0 0.4480480 0 BF
16.0 0.4480480 1 BF
7.0 0.4480480 0 BF
8.0 0.4480480 0 PB
14.0 0.4490210 1 A
16.0 0.4490210 1 A
16.0 0.4490210 1 A
10.0 0.4496270 0 BF
15.0 0.4496270 1 BS
22.0 0.4496270 0 BS
22.0 0.4496270 0 RM
13.0 0.4496270 0 RM
8.0 0.4508350 1 BF
5.0 0.4508350 0 BF
7.0 0.4508350 1 BF
9.0 0.4508350 0 BF
17.0 0.4508350 1 BS
17.0 0.4508350 1 JP
17.0 0.4531020 1 A
21.0 0.4531020 1 JP
25.0 0.4531020 1 JP
13.0 0.4531020 1 JP
20.0 0.4531020 1 JP
15.0 0.4531020 1 JP
21.0 0.4531020 1 JP
18.0 0.4531020 1 JP
10.0 0.4531020 0 PB
7.0 0.4559020 1 BF
10.0 0.4559020 0 PB
10.0 0.4574600 0 BS
11.0 0.4574600 0 BS
11.0 0.4574600 0 BS
8.0 0.4574600 1 BS
29.0 0.4574600 0 JP
24.0 0.4574600 0 JP
23.0 0.4574600 1 JP
15.0 0.4574880 1 A
21.0 0.4574880 1 A
13.0 0.4574880 1 A
15.0 0.4574880 1 A
19.0 0.4574880 1 A
20.0 0.4574880 1 A
27.0 0.4574880 1 A
17.0 0.4594060 1 BF
17.0 0.4594060 0 BS
15.0 0.4594060 1 BS
30.0 0.4594060 1 BS
9.0 0.4594060 0 BS
16.0 0.4613660 0 BS
15.0 0.4613660 1 BS
14.0 0.4613660 0 BS
14.0 0.4613660 1 BS
17.0 0.4613660 1 BS
18.0 0.4613660 1 JP
35.0 0.4613660 1 JP
27.0 0.4613660 0 JP
10.0 0.4616740 0 BS
6.0 0.4616740 1 C
30.0 0.4616740 1 JP
18.0 0.4616740 1 JP
27.0 0.4616740 1 JP
13.0 0.4616740 1 JP
26.0 0.4616740 1 JP
8.0 0.4652980 1 BS
6.0 0.4652980 0 BS
20.0 0.4652980 1 PB
25.0 0.4652980 1 PB
17.0 0.4661550 1 BF
5.0 0.4661550 1 BF
5.0 0.4661550 0 BF
6.0 0.4661550 0 BF
7.0 0.4661550 0 BS
14.0 0.4661550 0 PB
10.0 0.4671570 1 BS
11.0 0.4671570 1 BS
20.0 0.4671570 1 BS
16.0 0.4671570 1 BS
28.0 0.4671570 1 JP
6.0 0.4671570 1 PB
6.0 0.4671570 0 PB
9.0 0.4673010 1 BF
13.0 0.4673010 1 BF
10.0 0.4673010 1 BF
23.0 0.4673010 0 C
12.0 0.4673010 0 C
5.0 0.4695940 0 BF
20.0 0.4695940 1 BF
26.0 0.4695940 0 PB
17.0 0.4698300 1 BS
12.0 0.4698300 0 C
5.0 0.4698300 0 C
43.0 0.4698300 1 RP
34.0 0.4698300 1 RP
13.0 0.4698710 1 BF
10.0 0.4698710 0 BS
20.0 0.4698710 0 BS
11.0 0.4698710 1 BS
11.0 0.4698710 0 C
18.0 0.4698710 0 C
12.0 0.4698710 0 JP
22.0 0.4698710 0 JP
18.0 0.4698710 0 JP
12.0 0.4698710 0 JP
23.0 0.4698710 0 JP
20.0 0.4698710 0 JP
9.0 0.4699870 1 BF
12.0 0.4699870 1 BS
12.0 0.4699870 1 BS
10.0 0.4699870 1 BS
18.0 0.4699870 1 BS
11.0 0.4699870 0 PB
46.0 0.4706670 1 A
40.0 0.4706670 1 A
14.0 0.4706670 0 BS
20.0 0.4706670 0 BS
16.0 0.4706670 1 BS
22.0 0.4751690 1 BF
8.0 0.4753460 0 PB
7.0 0.4753460 0 PB
8.0 0.4753460 0 PB
7.0 0.4753460 0 PB
8.0 0.4753460 0 PB
9.0 0.4753460 0 PB
7.0 0.4753460 0 PB
5.0 0.4753460 0 PB
7.0 0.4753460 0 PB
9.0 0.4753460 0 PB
5.0 0.4753460 0 PB
11.0 0.4753460 0 PB
8.0 0.4761060 0 BF
9.0 0.4761060 0 BF
7.0 0.4761060 1 BF
15.0 0.4761060 0 BS
29.0 0.4761060 1 JP
8.0 0.4761060 0 PB
10.0 0.4761060 0 PB
9.0 0.4761060 0 PB
25.0 0.4763510 1 BS
13.0 0.4763510 1 C
26.0 0.4763510 1 JP
30.0 0.4763510 1 JP
16.0 0.4763510 1 JP
30.0 0.4772660 1 BS
23.0 0.4772660 1 BS
35.0 0.4772660 1 BS
16.0 0.4772660 1 BS
17.0 0.4772660 1 JP
5.0 0.4784740 0 BF
10.0 0.4784740 0 BF
30.0 0.4791980 1 JP
10.0 0.4805540 1 BF
20.0 0.4805540 1 BS
16.0 0.4805540 1 BS
20.0 0.4805540 1 BS
10.0 0.4814440 0 BF
6.0 0.4814440 0 BF
8.0 0.4814440 0 BF
8.0 0.4814440 0 BF
29.0 0.4814440 1 BS
13.0 0.4814440 0 BS
23.0 0.4814440 0 BS
8.0 0.4814440 0 BS
8.0 0.4814440 0 BS
8.0 0.4814440 0 BS
6.0 0.4814440 0 BS
5.0 0.4814440 0 BS
6.0 0.4814440 0 PB
5.0 0.4814440 0 PB
14.0 0.4819490 1 BS
30.0 0.4819490 1 JP
31.0 0.4819490 1 JP
30.0 0.4828040 0 PB
58.0 0.4828040 1 RP
35.0 0.4834390 1 RP
17.0 0.4836640 1 BS
18.0 0.4836640 1 BS
19.0 0.4836640 1 BS
9.0 0.4836640 0 PB
7.0 0.4836640 0 RM
17.0 0.4856570 1 BS
27.0 0.4856570 0 C
14.0 0.4857250 1 BS
19.0 0.4857250 0 BS
9.0 0.4857250 1 BS
10.0 0.4857250 0 BS
12.0 0.4857250 0 BS
33.0 0.4857250 1 JP
16.0 0.4857250 0 PB
9.0 0.4879860 1 C
7.0 0.4879860 0 C
10.0 0.4879860 0 PB
12.0 0.4879860 0 PB
13.0 0.4879860 0 PB
6.0 0.4879860 0 PB
11.0 0.4880890 1 BF
11.0 0.4880890 1 BS
10.0 0.4880890 1 BS
34.0 0.4880890 1 RP
41.0 0.4886230 1 A
39.0 0.4886230 1 A
18.0 0.4886230 1 BF
16.0 0.4886230 0 PB
19.5 0.4910770 1 BF
20.0 0.4910770 1 BF
13.5 0.4910770 1 BF
14.0 0.4910770 1 BF
16.0 0.4910770 0 BF
19.5 0.4910770 1 JP
27.0 0.4910770 1 JP
24.0 0.4910770 1 JP
29.0 0.4910770 1 JP
29.0 0.4910770 1 JP
35.0 0.4910770 1 JP
20.5 0.4910770 1 JP
85.0 0.4914700 0 RP
13.0 0.4918290 1 BS
12.0 0.4918290 1 BS
9.0 0.4918290 0 BS
15.0 0.4918290 1 BS
17.0 0.4918290 1 BS
16.0 0.4918290 0 BS
12.0 0.4918290 1 BS
13.0 0.4925160 1 BS
13.0 0.4925160 1 BS
17.0 0.4925160 1 JP
15.0 0.4925160 1 JP
17.0 0.4925160 1 JP
23.0 0.4925160 1 JP
18.0 0.4925160 1 JP
15.0 0.4925160 1 JP
9.0 0.4925160 1 JP
36.0 0.4940130 1 RP
8.0 0.4944000 0 BS
8.0 0.4944000 1 BS
7.0 0.4944000 0 BS
22.0 0.4946900 0 C
20.0 0.4946900 0 C
38.0 0.4954550 1 JP
10.0 0.4954550 1 JP
30.0 0.4954550 1 JP
7.0 0.4954550 0 PB
11.5 0.4970460 1 BS
11.5 0.4970460 0 BS
9.0 0.5005780 0 BF
9.0 0.5005780 0 JP
8.0 0.5008870 1 BF
6.0 0.5008870 0 BF
15.0 0.5008870 1 BS
23.0 0.5008870 0 BS
17.0 0.5008870 0 BS
7.0 0.5008870 1 PB
6.0 0.5010320 0 BF
7.0 0.5010320 0 BF
12.0 0.5010320 1 BF
7.0 0.5010320 0 BS
19.0 0.5010320 1 BS
20.0 0.5010320 1 BS
5.0 0.5010320 0 BS
7.0 0.5010320 1 BS
5.0 0.5010320 0 PB
5.0 0.5010320 0 PB
6.0 0.5010320 0 PB
13.0 0.5011100 1 JP
16.0 0.5011100 1 JP
24.0 0.5011100 1 JP
29.0 0.5011100 1 JP
15.0 0.5011100 1 JP
16.0 0.5011100 1 JP
19.0 0.5011100 1 JP
13.0 0.5024870 1 BF
15.0 0.5024870 0 BS
17.0 0.5029340 1 BS
31.0 0.5029630 1 JP
10.0 0.5037220 0 A
15.0 0.5037220 0 A
14.0 0.5037220 1 BF
8.0 0.5037220 0 PB
19.0 0.5058670 0 C
36.0 0.5058670 0 C
19.0 0.5058670 0 C
19.0 0.5058670 1 C
18.0 0.5058670 0 C
15.0 0.5066570 1 BS
10.0 0.5066570 1 PB
14.0 0.5075740 1 BS
11.0 0.5075740 1 BS
11.0 0.5075740 1 BS
15.0 0.5075740 1 BS
35.0 0.5075740 1 JP
13.0 0.5075740 0 PB
12.0 0.5075740 0 PB
27.0 0.5080170 1 A
22.0 0.5080170 1 BS
30.0 0.5080170 1 JP
15.0 0.5080170 1 JP
27.0 0.5080170 1 JP
25.0 0.5080170 1 JP
45.0 0.5086720 1 A
49.0 0.5086720 1 A
17.0 0.5086720 0 BF
12.0 0.5086720 1 BF
14.0 0.5086720 1 BS
12.0 0.5086720 0 PB
13.0 0.5086720 0 PB
18.0 0.5086720 1 PB
37.0 0.5113760 0 A
9.0 0.5113760 0 BF
5.0 0.5113760 0 BF
10.0 0.5122480 1 BF
8.0 0.5122480 0 BS
7.0 0.5122480 0 BS
7.0 0.5122480 1 BS
17.0 0.5122480 1 BS
18.0 0.5122480 1 BS
15.0 0.5122480 1 BS
15.0 0.5122480 1 BS
22.0 0.5122480 1 BS
9.0 0.5122480 0 C
9.0 0.5122480 0 PB
30.0 0.5127130 0 A
20.0 0.5127130 1 BS
24.0 0.5149150 1 BS
14.0 0.5149150 1 BS
10.0 0.5149150 1 BS
12.0 0.5149150 0 PB
10.0 0.5149150 1 PB
12.0 0.5149150 1 PB
25.0 0.5158100 1 A
14.0 0.5158100 1 A
10.0 0.5158100 1 BF
12.0 0.5158100 0 BS
14.0 0.5158100 0 BS
20.0 0.5158100 1 JP
21.0 0.5158100 1 JP
8.0 0.5158100 0 PB
22.0 0.5167600 1 A
15.0 0.5167600 1 BS
24.0 0.5167600 1 JP
11.0 0.5167600 1 JP
24.0 0.5167600 1 JP
23.0 0.5167600 1 JP
32.0 0.5171770 1 JP
41.0 0.5171770 1 JP
10.0 0.5173810 1 BS
5.0 0.5173810 0 BS
12.0 0.5209450 0 BS
12.0 0.5209450 0 PB
25.0 0.5224300 1 A
16.0 0.5224530 1 BF
18.0 0.5224530 1 BS
27.0 0.5224530 1 BS
12.0 0.5224530 1 BS
25.0 0.5224530 1 JP
22.0 0.5224530 1 JP
22.0 0.5224530 1 JP
7.0 0.5226570 0 BF
9.0 0.5226570 1 BS
11.0 0.5226570 1 BS
17.0 0.5226570 1 JP
5.0 0.5226570 0 PB
18.0 0.5233700 1 BS
13.0 0.5233700 1 JP
25.0 0.5233700 1 JP
29.0 0.5233700 1 JP
10.0 0.5233700 0 PB
13.0 0.5233700 1 PB
9.0 0.5233700 0 PB
15.0 0.5233700 0 PB
12.0 0.5251260 1 BF
16.0 0.5251260 1 BS
20.0 0.5251260 1 BS
22.0 0.5251260 1 JP
26.0 0.5251260 0 JP
32.0 0.5251260 1 JP
26.0 0.5251260 1 JP
22.0 0.5286960 1 JP
22.0 0.5286960 1 JP
19.0 0.5286960 1 JP
26.5 0.5286960 1 JP
8.0 0.5297680 0 C
13.0 0.5297680 0 C
15.0 0.5297680 1 C
29.0 0.5297680 1 JP
11.0 0.5319340 1 BS
8.0 0.5319340 1 BS
8.0 0.5319340 1 BS
5.0 0.5319340 0 BS
9.0 0.5319340 0 BS
9.0 0.5319340 0 BS
33.0 0.5319340 1 JP
30.0 0.5326700 1 A
31.0 0.5326700 1 A
23.0 0.5326700 1 A
31.0 0.5330630 1 A
24.0 0.5330630 1 A
17.0 0.5330630 1 BF
30.0 0.5330630 1 JP
35.0 0.5330630 1 JP
7.0 0.5347480 0 BF
5.0 0.5347480 0 BF
5.0 0.5347480 0 BF
5.0 0.5347480 0 BF
12.0 0.5350410 1 BS
13.0 0.5350410 1 BS
12.0 0.5350410 0 BS
29.0 0.5350410 0 JP
16.0 0.5350410 0 PB
35.0 0.5363590 0 A
6.0 0.5363590 0 BF
6.0 0.5363590 0 BF
7.0 0.5363590 0 BF
6.0 0.5363590 0 BF
35.0 0.5371420 1 PB
21.0 0.5422410 1 BS
32.0 0.5422410 1 JP
40.0 0.5430740 1 RP
9.5 0.5452870 0 BF
32.5 0.5452870 1 JP
36.0 0.5455900 1 A
18.0 0.5455900 0 BS
13.5 0.5455900 0 BS
18.0 0.5455900 1 RM
20.0 0.5455900 0 RM
21.5 0.5455900 0 RM
22.0 0.5455900 1 RM
17.0 0.5476080 1 BS
19.0 0.5476080 0 C
16.0 0.5476080 1 PB
18.0 0.5481170 0 A
6.0 0.5481170 0 BA
9.0 0.5481170 0 BA
15.0 0.5481170 0 BA
17.0 0.5481170 0 BA
11.5 0.5481170 0 BA
11.0 0.5481170 0 BA
15.0 0.5481170 0 BA
7.0 0.5481170 0 BA
10.0 0.5481170 0 BA
6.0 0.5481170 0 BA
20.0 0.5481170 0 BF
19.0 0.5506950 1 BS
10.0 0.5506950 1 BS
18.5 0.5506950 1 BS
13.0 0.5506950 1 BS
17.0 0.5506950 1 JP
23.0 0.5506950 1 JP
25.0 0.5506950 1 JP
26.0 0.5506950 1 JP
16.0 0.5518950 1 A
17.0 0.5518950 1 A
25.0 0.5518950 1 A
18.0 0.5518950 1 A
22.0 0.5518950 1 A
20.0 0.5518950 1 A
13.0 0.5518950 1 BF
13.0 0.5533820 1 A
20.0 0.5533820 1 A
21.0 0.5533820 0 A
22.0 0.5533820 0 A
8.0 0.5533820 0 BF
13.0 0.5533820 1 BS
6.0 0.5533820 0 BS
19.0 0.5533820 1 BS
11.0 0.5533820 0 BS
14.0 0.5533820 0 BS
29.0 0.5533820 1 JP
16.0 0.5536770 1 BS
13.0 0.5536770 1 BS
18.0 0.5536770 1 BS
18.0 0.5536770 1 BS
13.0 0.5536770 0 BS
15.0 0.5536770 1 BS
28.0 0.5539440 1 BF
24.0 0.5539440 1 JP
5.0 0.5550200 0 BF
5.0 0.5550200 0 BF
6.0 0.5564450 0 BS
13.0 0.5564450 0 C
12.0 0.5564450 0 C
12.0 0.5564450 0 RM
47.0 0.5584920 0 A
39.0 0.5584920 1 A
36.0 0.5584920 1 A
40.0 0.5584920 1 A
17.0 0.5584920 1 BF
24.0 0.5584920 1 BF
18.0 0.5584920 0 BS
14.0 0.5584920 0 BS
12.0 0.5584920 0 C
28.0 0.5589200 1 A
33.0 0.5589200 0 A
32.0 0.5589200 0 A
7.0 0.5589200 0 BS
7.0 0.5589200 1 BS
9.0 0.5589200 1 BS
16.0 0.5589200 1 BS
9.0 0.5589200 1 BS
8.0 0.5589200 1 BS
11.0 0.5589200 0 PB
6.0 0.5589200 0 RM
7.0 0.5605450 0 BF
9.0 0.5605450 0 BF
8.0 0.5605450 0 BF
8.0 0.5605450 0 BF
9.0 0.5605450 0 BF
10.0 0.5605450 0 BF
6.0 0.5605450 0 BF
5.0 0.5605450 0 BF
6.0 0.5605450 0 BF
5.0 0.5605450 0 BF
7.0 0.5605450 0 BF
5.0 0.5605450 0 BF
5.0 0.5606230 0 A
8.0 0.5606230 1 BF
18.0 0.5606230 1 BS
22.0 0.5606230 1 BS
8.0 0.5610610 0 BS
11.0 0.5610610 1 BS
14.0 0.5610610 0 BS
7.0 0.5610610 1 BS
7.0 0.5610610 0 BS
6.0 0.5610610 0 BS
5.0 0.5610610 0 BS
19.0 0.5610610 1 JP
30.0 0.5610610 1 JP
36.0 0.5612260 1 A
13.0 0.5612260 1 BF
25.0 0.5612260 1 JP
17.0 0.5612260 0 PB
19.0 0.5626450 1 BS
16.5 0.5626450 1 BS
14.0 0.5626450 1 BS
16.0 0.5626450 0 PB
17.0 0.5626450 1 PB
18.0 0.5626450 0 PB
14.5 0.5626450 0 PB
15.0 0.5626450 0 PB
32.0 0.5636950 1 A
30.0 0.5636950 0 A
31.0 0.5636950 1 A
24.0 0.5636950 0 A
30.0 0.5636950 1 BS
21.0 0.5636950 1 BS
8.0 0.5636950 0 PB
5.0 0.5636950 0 RM
28.0 0.5651520 1 BF
10.0 0.5657490 0 BS
8.0 0.5657490 1 BS
9.0 0.5657490 1 BS
20.0 0.5657490 1 JP
18.0 0.5657490 1 JP
13.0 0.5657490 1 JP
23.0 0.5657490 1 JP
17.0 0.5657490 1 JP
12.0 0.5657490 1 JP
21.0 0.5687830 1 BS
9.0 0.5698190 0 C
6.0 0.5698190 0 PB
10.0 0.5698770 0 BS
9.0 0.5698770 1 BS
9.0 0.5698770 0 BS
9.0 0.5698770 0 BS
9.0 0.5698770 1 BS
9.0 0.5698770 0 PB
10.0 0.5698770 0 PB
32.0 0.5707610 1 JP
17.0 0.5715100 0 A
9.0 0.5715100 0 BS
10.0 0.5715100 1 BS
14.0 0.5715100 0 BS
17.0 0.5715100 0 BS
19.0 0.5715100 1 BS
7.0 0.5715100 0 BS
8.0 0.5715100 0 BS
7.0 0.5715100 0 BS
16.0 0.5715100 0 BS
7.0 0.5715100 0 PB
10.0 0.5725180 1 BS
9.0 0.5725180 0 C
10.0 0.5725180 1 C
13.0 0.5725180 0 C
13.0 0.5725180 0 C
30.0 0.5725180 1 JP
23.0 0.5725180 1 JP
9.0 0.5725180 0 PB
12.0 0.5729300 1 BS
19.0 0.5729300 1 BS
21.0 0.5729300 1 BS
17.0 0.5729300 0 BS
18.0 0.5729300 0 BS
46.0 0.5729810 0 A
31.0 0.5729810 1 JP
29.0 0.5729810 1 JP
28.5 0.5729810 0 JP
19.0 0.5765560 1 BS
27.0 0.5771410 1 A
34.0 0.5771410 1 A
28.0 0.5771410 1 A
18.0 0.5771410 1 BS
14.0 0.5771410 1 BS
13.0 0.5771410 0 PB
33.0 0.5789100 1 JP
15.0 0.5789100 1 PB
20.0 0.5789100 1 PB
27.0 0.5797110 1 A
11.5 0.5797110 1 BF
11.5 0.5797110 1 BF
25.0 0.5797110 1 BS
14.0 0.5797110 1 BS
13.5 0.5797110 1 PB
14.0 0.5797870 0 A
6.0 0.5797870 0 BF
5.0 0.5797870 0 BF
16.0 0.5811650 1 JP
19.0 0.5811650 1 JP
14.0 0.5811650 1 JP
12.0 0.5811650 0 PB
17.0 0.5811650 0 PB
7.0 0.5811650 0 PB
6.0 0.5817350 1 BF
18.0 0.5817350 1 JP
20.0 0.5817350 1 JP
19.0 0.5817350 0 JP
22.0 0.5817350 1 JP
23.0 0.5817350 1 JP
14.0 0.5817350 1 JP
12.0 0.5817350 1 JP
12.0 0.5821180 1 BF
11.0 0.5821180 1 BF
25.0 0.5821180 1 BS
19.0 0.5821180 0 C
15.0 0.5821180 1 C
35.0 0.5821180 1 JP
15.0 0.5874660 1 BF
11.0 0.5874660 1 BS
10.0 0.5874660 1 BS
6.0 0.5874660 0 BS
16.0 0.5874660 0 PB
14.0 0.5874660 0 PB
10.0 0.5877430 0 BS
18.0 0.5877430 1 BS
17.0 0.5877430 1 BS
12.0 0.5877430 1 BS
17.0 0.5877430 1 BS
11.0 0.5877430 0 C
21.0 0.5877430 1 C
16.0 0.5877430 0 C
12.0 0.5877430 0 C
11.0 0.5877430 0 C
42.0 0.5893850 1 C
13.0 0.5893850 1 C
15.0 0.5893850 1 C
15.0 0.5893850 1 C
15.0 0.5893850 0 C
30.0 0.5893850 0 C
10.0 0.5893850 0 C
15.0 0.5893850 0 C
10.0 0.5893850 0 PB
14.0 0.5893960 1 BS
44.0 0.5893960 1 JP
28.0 0.5893960 1 JP
12.0 0.5905720 1 BS
20.0 0.5905720 1 C
18.0 0.5905720 1 C
15.0 0.5905720 0 C
8.0 0.5905720 0 C
9.0 0.5905720 0 C
9.0 0.5928650 0 BF
29.0 0.5928650 1 BS
19.0 0.5936770 1 BF
26.0 0.5936770 1 BS
10.0 0.5936770 1 BS
14.0 0.5936770 1 BS
8.0 0.5936770 0 BS
27.0 0.5936770 1 BS
25.0 0.5958770 0 A
18.0 0.5958770 0 A
17.0 0.5958770 1 JP
7.0 0.5964790 0 BS
9.5 0.5964790 0 BS
23.0 0.5971390 1 A
28.5 0.5971390 1 A
11.0 0.5971390 1 BS
35.0 0.5971390 1 JP
11.0 0.5999940 1 BF
16.0 0.5999940 1 BS
18.0 0.5999940 0 BS
31.0 0.6000830 1 A
13.0 0.6000830 0 BS
20.0 0.6000830 1 BS
27.0 0.6000830 1 JP
28.0 0.6000830 1 JP
28.0 0.6007400 1 A
24.0 0.6007400 0 A
17.0 0.6007400 1 BS
10.0 0.6007400 1 PB
25.0 0.6020410 1 JP
38.0 0.6020410 1 JP
34.0 0.6023400 1 RP
19.0 0.6024610 1 BS
15.0 0.6024610 1 BS
15.0 0.6024610 0 PB
16.0 0.6025450 1 BF
15.0 0.6025450 0 BS
12.0 0.6025450 1 BS
16.0 0.6025450 1 BS
25.0 0.6025450 0 PB
17.0 0.6025450 0 PB
27.0 0.6025450 0 PB
20.0 0.6025450 0 PB
14.0 0.6028370 1 BF
10.0 0.6028370 1 BS
5.0 0.6028370 0 PB
5.0 0.6028370 0 PB
5.0 0.6028370 0 PB
20.0 0.6045000 1 A
23.0 0.6045000 1 A
28.0 0.6045000 1 A
19.0 0.6045000 1 A
11.0 0.6045000 1 BF
11.0 0.6045000 0 PB
22.0 0.6064600 1 BF
24.0 0.6064600 1 JP
34.0 0.6064600 1 JP
32.0 0.6064600 1 JP
34.0 0.6071870 1 A
20.0 0.6071870 1 A
30.0 0.6071870 1 A
37.0 0.6071870 1 A
23.0 0.6071870 1 BS
16.0 0.6071870 1 BS
26.0 0.6071870 1 BS
11.0 0.6095950 1 BF
15.0 0.6095950 1 BS
11.0 0.6095950 0 C
24.0 0.6095950 1 C
10.0 0.6095950 0 C
18.0 0.6095950 0 PB
12.0 0.6095950 1 PB
13.0 0.6095950 1 PB
20.0 0.6095950 1 PB
15.0 0.6126550 1 BF
30.0 0.6126550 1 PB
48.0 0.6126550 1 RP
5.0 0.6129020 0 PB
12.0 0.6161470 1 BS
28.0 0.6161470 1 JP
23.0 0.6161470 1 JP
